1570702519522,62.126678466796875,20.600139160156253
1570702549619,62.027496337890625,20.589414062500005
1570702579694,62.347930908203125,20.62158935546875
1570702609782,62.973541259765625,20.6108642578125
1570702639853,63.126129150390625,20.664489746093743
1570702669924,63.240570068359375,20.664489746093743
1570702700012,62.973541259765625,20.685939941406254
1570702730094,62.889617919921875,20.685939941406254
1570702760182,62.714141845703125,20.696665039062502
1570702790271,62.569183349609375,20.728840332031247
1570702820360,62.393707275390625,20.750290527343743
1570702850444,62.294525146484375,20.739565429687495
1570702880531,62.195343017578125,20.771740722656254
1570702910620,62.080902099609375,20.79319091796875
1570702940679,61.966461181640625,20.79319091796875
1570702970768,61.882537841796875,20.782465820312503
1570703000834,61.699432373046875,20.814641113281247
1570703030894,61.615509033203125,20.814641113281247
1570703060974,61.554473876953125,20.825366210937496
1570703091062,61.470550537109375,20.846816406249992
1570703121134,61.371368408203125,20.836091308593744
1570703151223,61.409515380859375,20.857541503906255
1570703181312,61.363739013671875,20.846816406249992
1570703211400,61.325592041015625,20.87899169921875
1570703241464,61.249298095703125,20.889716796875
1570703271551,61.203521728515625,20.889716796875
1570703301640,61.203521728515625,20.87899169921875
1570703331729,61.134857177734375,20.900441894531248
1570703361794,61.150115966796875,20.921892089843745
1570703391854,61.127227783203125,20.921892089843745
1570703421914,61.005157470703125,20.954067382812504
1570703451975,61.035675048828125,20.94334228515624
1570703482063,60.989898681640625,20.94334228515624
1570703512151,60.959381103515625,20.964792480468752
1570703542240,60.959381103515625,20.954067382812504
1570703572314,60.944122314453125,20.954067382812504
1570703602394,60.867828369140625,20.98624267578125
1570703632482,60.867828369140625,20.964792480468752
1570703662564,60.860198974609375,20.975517578125
1570703692652,60.837310791015625,21.007692871093745
1570703722734,60.875457763671875,20.98624267578125
1570703752814,60.875457763671875,21.007692871093745
1570703782903,60.776275634765625,21.007692871093745
1570703812974,60.822052001953125,20.996967773437497
1570703843062,60.822052001953125,21.018417968749993
1570703873144,60.776275634765625,21.050593261718753
1570703903232,60.776275634765625,21.018417968749993
1570703933314,60.753387451171875,21.02914306640624
1570703963402,60.799163818359375,21.018417968749993
1570703993474,60.753387451171875,21.061318359375
1570704023562,60.761016845703125,21.050593261718753
1570704053650,60.745758056640625,21.082768554687497
1570704083742,60.684722900390625,21.061318359375
1570704113804,60.738128662109375,21.07204345703125
1570704143873,60.745758056640625,21.07204345703125
1570704173961,60.753387451171875,21.093493652343746
1570704204049,60.684722900390625,21.093493652343746
1570704234134,60.669464111328125,21.104218749999994
1570704264222,60.768646240234375,21.104218749999994
1570704294309,60.791534423828125,21.114943847656242
1570704324394,60.753387451171875,21.093493652343746
1570704354464,60.730499267578125,21.114943847656242
1570704384551,60.753387451171875,21.125668945312505
1570704414640,60.791534423828125,21.114943847656242
1570704444729,60.768646240234375,21.114943847656242
1570704474794,60.730499267578125,21.136394042968753
1570704504875,60.738128662109375,21.136394042968753
1570704534984,60.722869873046875,21.15784423828125
1570704565064,60.806793212890625,21.15784423828125
1570704595124,60.905975341796875,21.168569335937498
1570704625194,60.844940185546875,21.168569335937498
1570704655282,60.799163818359375,21.147119140625
1570704685370,60.814422607421875,21.147119140625
1570704715454,60.829681396484375,21.168569335937498
1570704745541,60.844940185546875,21.168569335937498
1570704775630,60.844940185546875,21.168569335937498
