1570797408030,61.295074462890625,23.6567919921875
1570797438095,61.890167236328125,23.66751708984375
1570797468186,61.813873291015625,23.678242187499997
1570797498273,61.913055419921875,23.678242187499997
1570797528334,62.126678466796875,23.678242187499997
1570797558422,61.974090576171875,23.688967285156245
1570797588511,62.012237548828125,23.66751708984375
1570797618600,62.149566650390625,23.699692382812493
1570797648680,62.233489990234375,23.688967285156245
1570797678769,62.424224853515625,23.731867675781253
1570797708857,62.393707275390625,23.71041748046874
1570797738946,62.683624267578125,23.731867675781253
1570797769014,62.241119384765625,23.75331787109375
1570797799094,62.012237548828125,23.785493164062494
1570797829181,61.996978759765625,23.785493164062494
1570797859270,61.584991455078125,23.785493164062494
1570797889359,61.584991455078125,23.806943359375005
1570797919448,61.508697509765625,23.849843749999998
1570797949507,61.401885986328125,23.871293945312495
1570797979596,61.241668701171875,23.882019042968743
1570798009682,61.195892333984375,23.914194335937502
1570798039771,61.104339599609375,23.92491943359375
1570798069860,61.089080810546875,23.93564453125
1570798099948,60.989898681640625,23.957094726562495
1570798130037,60.974639892578125,23.989270019531254
1570798160126,60.944122314453125,23.999995117187503
1570798190215,60.951751708984375,24.032170410156247
1570798220284,60.928863525390625,24.053620605468744
1570798250372,60.921234130859375,24.042895507812496
1570798280459,60.959381103515625,24.085795898437503
1570798310548,60.974639892578125,24.09652099609375
1570798340614,60.982269287109375,24.085795898437503
1570798370680,61.081451416015625,24.10724609375
1570798400769,61.455291748046875,24.128696289062496
1570798430857,61.256927490234375,24.139421386718745
1570798460944,61.157745361328125,24.139421386718745
1570798491016,61.180633544921875,24.16087158203124
1570798521094,61.157745361328125,24.16087158203124
1570798551170,61.195892333984375,24.16087158203124
1570798581259,61.195892333984375,24.193046875
1570798611348,61.180633544921875,24.214497070312497
1570798641437,61.211151123046875,24.225222167968745
1570798671526,61.188262939453125,24.225222167968745
1570798701604,61.249298095703125,24.235947265624993
1570798731680,61.226409912109375,24.235947265624993
1570798761768,61.226409912109375,24.257397460937504
1570798791857,61.279815673828125,24.268122558593753
1570798821934,61.714691162109375,24.27884765625
1570798852004,61.836761474609375,24.300297851562497
1570798882064,61.569732666015625,24.300297851562497
1570798912127,61.432403564453125,24.28957275390625
1570798942215,61.417144775390625,24.321748046874994
1570798972294,61.378997802734375,24.321748046874994
1570799002382,61.417144775390625,24.343198242187505
1570799032470,61.401885986328125,24.343198242187505
1570799062559,61.424774169921875,24.343198242187505
1570799092624,61.447662353515625,24.386098632812498
1570799122712,61.462921142578125,24.37537353515625
1570799152800,61.508697509765625,24.407548828124995
1570799182889,61.523956298828125,24.396823730468746
1570799212954,61.508697509765625,24.407548828124995
1570799243042,61.531585693359375,24.42899902343749
1570799273129,61.546844482421875,24.407548828124995
1570799303218,61.562103271484375,24.42899902343749
1570799333284,61.577362060546875,24.42899902343749
1570799363371,61.569732666015625,24.418273925781243
1570799393454,61.668914794921875,24.450449218750002
1570799423561,61.638397216796875,24.439724121093754
1570799453650,61.653656005859375,24.439724121093754
1570799483741,61.661285400390625,24.450449218750002
1570799513814,61.699432373046875,24.4718994140625
1570799543901,61.707061767578125,24.482624511718747
1570799573989,61.699432373046875,24.450449218750002
1570799604054,61.722320556640625,24.46117431640625
1570799634141,61.714691162109375,24.504074707031243
1570799664229,61.760467529296875,24.504074707031243
1570799694314,61.760467529296875,24.504074707031243
1570799724402,61.752838134765625,24.51479980468749
1570799754489,61.806243896484375,24.51479980468749
